,Date,Time from,Time to,betr. import [MW],betr. export [MW],qual. import [MW],qual. export [MW],Unnamed: 0,qual. NEG [MW],qual. POS [MW],betr. NEG [MW],betr. POS [MW],qual. [EUR/MWh],betr. [MW],qual. [MW],qual. import [EUR/MWh],qual. export [EUR/MWh],NRV balance more than 80% of the contracted control reserve,MOL Deviation,Explanation
923,11.10.2021,14:45,15:00,,,,,59.0,,,,,-,,,,,,,
924,11.10.2021,15:00,15:15,,,,,60.0,,,,,-,,,,,,,
925,11.10.2021,15:15,15:30,,,,,61.0,,,,,-,,,,,,,
926,11.10.2021,15:30,15:45,,,,,62.0,,,,,-,,,,,,,
927,11.10.2021,15:45,16:00,,,,,63.0,,,,,-,,,,,,,
928,11.10.2021,16:00,16:15,,,,,64.0,,,,,-,,,,,,,
929,11.10.2021,16:15,16:30,,,,,65.0,,,,,-,,,,,,,
930,11.10.2021,16:30,16:45,,,,,66.0,,,,,-,,,,,,,
931,11.10.2021,16:45,17:00,,,,,67.0,,,,,-,,,,,,,
932,11.10.2021,17:00,17:15,,,,,68.0,,,,,-,,,,,,,
933,11.10.2021,17:15,17:30,,,,,69.0,,,,,-,,,,,,,
934,11.10.2021,17:30,17:45,,,,,70.0,,,,,-,,,,,,,
935,11.10.2021,17:45,18:00,,,,,71.0,,,,,-,,,,,,,
936,11.10.2021,18:00,18:15,,,,,72.0,,,,,-,,,,,,,
937,11.10.2021,18:15,18:30,,,,,73.0,,,,,-,,,,,,,
938,11.10.2021,18:30,18:45,,,,,74.0,,,,,-,,,,,,,
939,11.10.2021,18:45,19:00,,,,,75.0,,,,,-,,,,,,,
940,11.10.2021,19:00,19:15,,,,,76.0,,,,,-,,,,,,,
941,11.10.2021,19:15,19:30,,,,,77.0,,,,,-,,,,,,,
942,11.10.2021,19:30,19:45,,,,,78.0,,,,,-,,,,,,,
943,11.10.2021,19:45,20:00,,,,,79.0,,,,,-,,,,,,,
944,11.10.2021,20:00,20:15,,,,,80.0,,,,,-,,,,,,,
945,11.10.2021,20:15,20:30,,,,,81.0,,,,,-,,,,,,,
946,11.10.2021,20:30,20:45,,,,,82.0,,,,,-,,,,,,,
947,11.10.2021,20:45,21:00,,,,,83.0,,,,,-,,,,,,,
948,11.10.2021,21:00,21:15,,,,,84.0,,,,,-,,,,,,,
949,11.10.2021,21:15,21:30,,,,,85.0,,,,,-,,,,,,,
950,11.10.2021,21:30,21:45,,,,,86.0,,,,,-,,,,,,,
951,11.10.2021,21:45,22:00,,,,,87.0,,,,,-,,,,,,,
952,11.10.2021,22:00,22:15,,,,,88.0,,,,,-,,,,,,,
953,11.10.2021,22:15,22:30,,,,,89.0,,,,,-,,,,,,,
954,11.10.2021,22:30,22:45,,,,,90.0,,,,,-,,,,,,,
955,11.10.2021,22:45,23:00,,,,,91.0,,,,,-,,,,,,,
956,11.10.2021,23:00,23:15,,,,,92.0,,,,,-,,,,,,,
957,11.10.2021,23:15,23:30,,,,,93.0,,,,,-,,,,,,,
958,11.10.2021,23:30,23:45,,,,,94.0,,,,,-,,,,,,,
959,11.10.2021,23:45,00:00,,,,,95.0,,,,,-,,,,,,,
960,11.10.2021,00:00,00:15,,,,,0.0,,,,,,159660.0,-,,,,,
961,11.10.2021,00:15,00:30,,,,,1.0,,,,,,26318.0,-,,,,,
962,11.10.2021,00:30,00:45,,,,,2.0,,,,,,-161510.0,-,,,,,
963,11.10.2021,00:45,01:00,,,,,3.0,,,,,,103971.0,-,,,,,
964,11.10.2021,01:00,01:15,,,,,4.0,,,,,,167830.0,-,,,,,
965,11.10.2021,01:15,01:30,,,,,5.0,,,,,,49957.0,-,,,,,
966,11.10.2021,01:30,01:45,,,,,6.0,,,,,,-161765.0,-,,,,,
967,11.10.2021,01:45,02:00,,,,,7.0,,,,,,-152260.0,-,,,,,
968,11.10.2021,02:00,02:15,,,,,8.0,,,,,,-20351.0,-,,,,,
969,11.10.2021,02:15,02:30,,,,,9.0,,,,,,130700.0,-,,,,,
970,11.10.2021,02:30,02:45,,,,,10.0,,,,,,67533.0,-,,,,,
971,11.10.2021,02:45,03:00,,,,,11.0,,,,,,-134768.0,-,,,,,
972,11.10.2021,03:00,03:15,,,,,12.0,,,,,,-122401.0,-,,,,,
973,11.10.2021,03:15,03:30,,,,,13.0,,,,,,-184551.0,-,,,,,
974,11.10.2021,03:30,03:45,,,,,14.0,,,,,,147867.0,-,,,,,
975,11.10.2021,03:45,04:00,,,,,15.0,,,,,,350477.0,-,,,,,
976,11.10.2021,04:00,04:15,,,,,16.0,,,,,,196509.0,-,,,,,
977,11.10.2021,04:15,04:30,,,,,17.0,,,,,,57939.0,-,,,,,
978,11.10.2021,04:30,04:45,,,,,18.0,,,,,,169886.0,-,,,,,
979,11.10.2021,04:45,05:00,,,,,19.0,,,,,,109051.0,-,,,,,
980,11.10.2021,05:00,05:15,,,,,20.0,,,,,,-186331.0,-,,,,,
981,11.10.2021,05:15,05:30,,,,,21.0,,,,,,-248369.0,-,,,,,
982,11.10.2021,05:30,05:45,,,,,22.0,,,,,,-319955.0,-,,,,,
983,11.10.2021,05:45,06:00,,,,,23.0,,,,,,-547334.0,-,,,,,
984,11.10.2021,06:00,06:15,,,,,24.0,,,,,,-34006.0,-,,,,,
985,11.10.2021,06:15,06:30,,,,,25.0,,,,,,-103358.0,-,,,,,
986,11.10.2021,06:30,06:45,,,,,26.0,,,,,,-255568.0,-,,,,,
987,11.10.2021,06:45,07:00,,,,,27.0,,,,,,-355026.0,-,,,,,
988,11.10.2021,07:00,07:15,,,,,28.0,,,,,,-265084.0,-,,,,,
989,11.10.2021,07:15,07:30,,,,,29.0,,,,,,-82635.0,-,,,,,
990,11.10.2021,07:30,07:45,,,,,30.0,,,,,,264515.0,-,,,,,
991,11.10.2021,07:45,08:00,,,,,31.0,,,,,,-61777.0,-,,,,,
992,11.10.2021,08:00,08:15,,,,,32.0,,,,,,-117802.0,-,,,,,
993,11.10.2021,08:15,08:30,,,,,33.0,,,,,,-202173.0,-,,,,,
994,11.10.2021,08:30,08:45,,,,,34.0,,,,,,65922.0,-,,,,,
995,11.10.2021,08:45,09:00,,,,,35.0,,,,,,-89422.0,-,,,,,
996,11.10.2021,09:00,09:15,,,,,36.0,,,,,,179180.0,-,,,,,
997,11.10.2021,09:15,09:30,,,,,37.0,,,,,,272771.0,-,,,,,
998,11.10.2021,09:30,09:45,,,,,38.0,,,,,,458325.0,-,,,,,
999,11.10.2021,09:45,10:00,,,,,39.0,,,,,,424076.0,-,,,,,
1000,11.10.2021,10:00,10:15,,,,,40.0,,,,,,224584.0,-,,,,,
1001,11.10.2021,10:15,10:30,,,,,41.0,,,,,,149499.0,-,,,,,
1002,11.10.2021,10:30,10:45,,,,,42.0,,,,,,134040.0,-,,,,,
1003,11.10.2021,10:45,11:00,,,,,43.0,,,,,,-128465.0,-,,,,,
1004,11.10.2021,11:00,11:15,,,,,44.0,,,,,,-92781.0,-,,,,,
1005,11.10.2021,11:15,11:30,,,,,45.0,,,,,,-28284.0,-,,,,,
1006,11.10.2021,11:30,11:45,,,,,46.0,,,,,,69988.0,-,,,,,
1007,11.10.2021,11:45,12:00,,,,,47.0,,,,,,56931.0,-,,,,,
1008,11.10.2021,12:00,12:15,,,,,48.0,,,,,,276020.0,-,,,,,
1009,11.10.2021,12:15,12:30,,,,,49.0,,,,,,291322.0,-,,,,,
1010,11.10.2021,12:30,12:45,,,,,50.0,,,,,,158945.0,-,,,,,
1011,11.10.2021,12:45,13:00,,,,,51.0,,,,,,317678.0,-,,,,,
1012,11.10.2021,13:00,13:15,,,,,52.0,,,,,,572385.0,-,,,,,
1013,11.10.2021,13:15,13:30,,,,,53.0,,,,,,436086.0,-,,,,,
1014,11.10.2021,13:30,13:45,,,,,54.0,,,,,,72283.0,-,,,,,
1015,11.10.2021,13:45,14:00,,,,,55.0,,,,,,114116.0,-,,,,,
1016,11.10.2021,14:00,14:15,,,,,56.0,,,,,,314339.0,-,,,,,
1017,11.10.2021,14:15,14:30,,,,,57.0,,,,,,221106.0,-,,,,,
1018,11.10.2021,14:30,14:45,,,,,58.0,,,,,,62798.0,-,,,,,
1019,11.10.2021,14:45,15:00,,,,,59.0,,,,,,-147400.0,-,,,,,
1020,11.10.2021,15:00,15:15,,,,,60.0,,,,,,-1243.0,-,,,,,
1021,11.10.2021,15:15,15:30,,,,,61.0,,,,,,214024.0,-,,,,,
1022,11.10.2021,15:30,15:45,,,,,62.0,,,,,,318507.0,-,,,,,
1023,11.10.2021,15:45,16:00,,,,,63.0,,,,,,181794.0,-,,,,,
1024,11.10.2021,16:00,16:15,,,,,64.0,,,,,,-22641.0,-,,,,,
1025,11.10.2021,16:15,16:30,,,,,65.0,,,,,,295681.0,-,,,,,
1026,11.10.2021,16:30,16:45,,,,,66.0,,,,,,529088.0,-,,,,,
1027,11.10.2021,16:45,17:00,,,,,67.0,,,,,,49642.0,-,,,,,
1028,11.10.2021,17:00,17:15,,,,,68.0,,,,,,276341.0,-,,,,,
1029,11.10.2021,17:15,17:30,,,,,69.0,,,,,,408861.0,-,,,,,
1030,11.10.2021,17:30,17:45,,,,,70.0,,,,,,621844.0,-,,,,,
1031,11.10.2021,17:45,18:00,,,,,71.0,,,,,,181750.0,-,,,,,
1032,11.10.2021,18:00,18:15,,,,,72.0,,,,,,-145180.0,-,,,,,
1033,11.10.2021,18:15,18:30,,,,,73.0,,,,,,-113796.0,-,,,,,
1034,11.10.2021,18:30,18:45,,,,,74.0,,,,,,-328889.0,-,,,,,
1035,11.10.2021,18:45,19:00,,,,,75.0,,,,,,-183206.0,-,,,,,
1036,11.10.2021,19:00,19:15,,,,,76.0,,,,,,-40858.0,-,,,,,
1037,11.10.2021,19:15,19:30,,,,,77.0,,,,,,39308.0,-,,,,,
1038,11.10.2021,19:30,19:45,,,,,78.0,,,,,,-444829.0,-,,,,,
1039,11.10.2021,19:45,20:00,,,,,79.0,,,,,,-340930.0,-,,,,,
1040,11.10.2021,20:00,20:15,,,,,80.0,,,,,,-423026.0,-,,,,,
1041,11.10.2021,20:15,20:30,,,,,81.0,,,,,,-217100.0,-,,,,,
1042,11.10.2021,20:30,20:45,,,,,82.0,,,,,,-224900.0,-,,,,,
1043,11.10.2021,20:45,21:00,,,,,83.0,,,,,,-384848.0,-,,,,,
1044,11.10.2021,21:00,21:15,,,,,84.0,,,,,,-327721.0,-,,,,,
1045,11.10.2021,21:15,21:30,,,,,85.0,,,,,,-233294.0,-,,,,,
1046,11.10.2021,21:30,21:45,,,,,86.0,,,,,,-330477.0,-,,,,,
1047,11.10.2021,21:45,22:00,,,,,87.0,,,,,,-359718.0,-,,,,,
1048,11.10.2021,22:00,22:15,,,,,88.0,,,,,,-282320.0,-,,,,,
1049,11.10.2021,22:15,22:30,,,,,89.0,,,,,,-76466.0,-,,,,,
1050,11.10.2021,22:30,22:45,,,,,90.0,,,,,,-229824.0,-,,,,,
1051,11.10.2021,22:45,23:00,,,,,91.0,,,,,,-303197.0,-,,,,,
1052,11.10.2021,23:00,23:15,,,,,92.0,,,,,,-306480.0,-,,,,,
1053,11.10.2021,23:15,23:30,,,,,93.0,,,,,,-328560.0,-,,,,,
1054,11.10.2021,23:30,23:45,,,,,94.0,,,,,,-64569.0,-,,,,,
1055,11.10.2021,23:45,00:00,,,,,95.0,,,,,,42266.0,-,,,,,
1056,11.10.2021,00:00,00:15,,,,,0.0,-,-,22287.0,201.0,,,,,,,,
1057,11.10.2021,00:15,00:30,,,,,1.0,-,-,31778.0,78.0,,,,,,,,
1058,11.10.2021,00:30,00:45,,,,,2.0,-,-,105011.0,0.0,,,,,,,,
1059,11.10.2021,00:45,01:00,,,,,3.0,-,-,62215.0,378.0,,,,,,,,
1060,11.10.2021,01:00,01:15,,,,,4.0,-,-,3662.0,486.0,,,,,,,,
1061,11.10.2021,01:15,01:30,,,,,5.0,-,-,24122.0,220.0,,,,,,,,
1062,11.10.2021,01:30,01:45,,,,,6.0,-,-,84938.0,0.0,,,,,,,,
1063,11.10.2021,01:45,02:00,,,,,7.0,-,-,97925.0,0.0,,,,,,,,
1064,11.10.2021,02:00,02:15,,,,,8.0,-,-,8584.0,99.0,,,,,,,,
1065,11.10.2021,02:15,02:30,,,,,9.0,-,-,17346.0,12.0,,,,,,,,
1066,11.10.2021,02:30,02:45,,,,,10.0,-,-,14472.0,21.0,,,,,,,,
1067,11.10.2021,02:45,03:00,,,,,11.0,-,-,6308.0,749.0,,,,,,,,
1068,11.10.2021,03:00,03:15,,,,,12.0,-,-,16144.0,470.0,,,,,,,,
1069,11.10.2021,03:15,03:30,,,,,13.0,-,-,1817.0,5.0,,,,,,,,
1070,11.10.2021,03:30,03:45,,,,,14.0,-,-,1224.0,1169.0,,,,,,,,
1071,11.10.2021,03:45,04:00,,,,,15.0,-,-,18703.0,33.0,,,,,,,,
1072,11.10.2021,04:00,04:15,,,,,16.0,-,-,15354.0,472.0,,,,,,,,
1073,11.10.2021,04:15,04:30,,,,,17.0,-,-,31692.0,42.0,,,,,,,,
1074,11.10.2021,04:30,04:45,,,,,18.0,-,-,7284.0,107.0,,,,,,,,
1075,11.10.2021,04:45,05:00,,,,,19.0,-,-,416.0,466.0,,,,,,,,
1076,11.10.2021,05:00,05:15,,,,,20.0,-,-,56459.0,30.0,,,,,,,,
1077,11.10.2021,05:15,05:30,,,,,21.0,-,-,66659.0,219.0,,,,,,,,
1078,11.10.2021,05:30,05:45,,,,,22.0,-,-,36237.0,551.0,,,,,,,,
1079,11.10.2021,05:45,06:00,,,,,23.0,-,-,1521.0,1338.0,,,,,,,,
1080,11.10.2021,06:00,06:15,,,,,24.0,-,-,36728.0,0.0,,,,,,,,
1081,11.10.2021,06:15,06:30,,,,,25.0,-,-,22829.0,75.0,,,,,,,,
1082,11.10.2021,06:30,06:45,,,,,26.0,-,-,1068.0,884.0,,,,,,,,
1083,11.10.2021,06:45,07:00,,,,,27.0,-,-,981.0,3261.0,,,,,,,,
1084,11.10.2021,07:00,07:15,,,,,28.0,-,-,58920.0,94.0,,,,,,,,
1085,11.10.2021,07:15,07:30,,,,,29.0,-,-,2349.0,171.0,,,,,,,,
1086,11.10.2021,07:30,07:45,,,,,30.0,-,-,541.0,2414.0,,,,,,,,
1087,11.10.2021,07:45,08:00,,,,,31.0,-,-,1284.0,301.0,,,,,,,,
1088,11.10.2021,08:00,08:15,,,,,32.0,-,-,106.0,2930.0,,,,,,,,
1089,11.10.2021,08:15,08:30,,,,,33.0,-,-,8.0,3679.0,,,,,,,,
1090,11.10.2021,08:30,08:45,,,,,34.0,-,-,44.0,4432.0,,,,,,,,
1091,11.10.2021,08:45,09:00,,,,,35.0,-,-,99.0,3404.0,,,,,,,,
1092,11.10.2021,09:00,09:15,,,,,36.0,-,-,199.0,6046.0,,,,,,,,
1093,11.10.2021,09:15,09:30,,,,,37.0,-,-,28.0,6386.0,,,,,,,,
1094,11.10.2021,09:30,09:45,,,,,38.0,-,-,8.0,5394.0,,,,,,,,
1095,11.10.2021,09:45,10:00,,,,,39.0,-,-,280.0,1883.0,,,,,,,,
1096,11.10.2021,10:00,10:15,,,,,40.0,-,-,85.0,4491.0,,,,,,,,
1097,11.10.2021,10:15,10:30,,,,,41.0,-,-,79.0,6055.0,,,,,,,,
1098,11.10.2021,10:30,10:45,,,,,42.0,-,-,37.0,2734.0,,,,,,,,
1099,11.10.2021,10:45,11:00,,,,,43.0,-,-,40756.0,74.0,,,,,,,,
1100,11.10.2021,11:00,11:15,,,,,44.0,-,-,11463.0,61.0,,,,,,,,
1101,11.10.2021,11:15,11:30,,,,,45.0,-,-,37427.0,10.0,,,,,,,,
1102,11.10.2021,11:30,11:45,,,,,46.0,-,-,22795.0,4.0,,,,,,,,
1103,11.10.2021,11:45,12:00,,,,,47.0,-,-,8754.0,22.0,,,,,,,,
1104,11.10.2021,12:00,12:15,,,,,48.0,-,-,944.0,134.0,,,,,,,,
1105,11.10.2021,12:15,12:30,,,,,49.0,-,-,551.0,341.0,,,,,,,,
1106,11.10.2021,12:30,12:45,,,,,50.0,-,-,488.0,109.0,,,,,,,,
1107,11.10.2021,12:45,13:00,,,,,51.0,-,-,94.0,784.0,,,,,,,,
1108,11.10.2021,13:00,13:15,,,,,52.0,-,-,607.0,39.0,,,,,,,,
1109,11.10.2021,13:15,13:30,,,,,53.0,-,-,1371.0,95.0,,,,,,,,
1110,11.10.2021,13:30,13:45,,,,,54.0,-,-,1297.0,43.0,,,,,,,,
1111,11.10.2021,13:45,14:00,,,,,55.0,-,-,1374.0,184.0,,,,,,,,
1112,11.10.2021,14:00,14:15,,,,,56.0,-,-,282.0,4360.0,,,,,,,,
1113,11.10.2021,14:15,14:30,,,,,57.0,-,-,18.0,4110.0,,,,,,,,
1114,11.10.2021,14:30,14:45,,,,,58.0,-,-,247.0,2237.0,,,,,,,,
1115,11.10.2021,14:45,15:00,,,,,59.0,-,-,737.0,122.0,,,,,,,,
1116,11.10.2021,15:00,15:15,,,,,60.0,-,-,272.0,129.0,,,,,,,,
1117,11.10.2021,15:15,15:30,,,,,61.0,-,-,39.0,9231.0,,,,,,,,
1118,11.10.2021,15:30,15:45,,,,,62.0,-,-,0.0,8294.0,,,,,,,,
1119,11.10.2021,15:45,16:00,,,,,63.0,-,-,0.0,9596.0,,,,,,,,
1120,11.10.2021,16:00,16:15,,,,,64.0,-,-,702.0,6966.0,,,,,,,,
1121,11.10.2021,16:15,16:30,,,,,65.0,-,-,0.0,21769.0,,,,,,,,
1122,11.10.2021,16:30,16:45,,,,,66.0,-,-,0.0,24874.0,,,,,,,,
1123,11.10.2021,16:45,17:00,,,,,67.0,-,-,2976.0,12289.0,,,,,,,,
1124,11.10.2021,17:00,17:15,,,,,68.0,-,-,1651.0,4203.0,,,,,,,,
1125,11.10.2021,17:15,17:30,,,,,69.0,-,-,0.0,12968.0,,,,,,,,
1126,11.10.2021,17:30,17:45,,,,,70.0,-,-,0.0,15856.0,,,,,,,,
1127,11.10.2021,17:45,18:00,,,,,71.0,-,-,222.0,6568.0,,,,,,,,
1128,11.10.2021,18:00,18:15,,,,,72.0,-,-,14903.0,474.0,,,,,,,,
1129,11.10.2021,18:15,18:30,,,,,73.0,-,-,406.0,861.0,,,,,,,,
1130,11.10.2021,18:30,18:45,,,,,74.0,-,-,764.0,3560.0,,,,,,,,
1131,11.10.2021,18:45,19:00,,,,,75.0,-,-,3.0,12596.0,,,,,,,,
1132,11.10.2021,19:00,19:15,,,,,76.0,-,-,105.0,10731.0,,,,,,,,
1133,11.10.2021,19:15,19:30,,,,,77.0,-,-,1389.0,5268.0,,,,,,,,
1134,11.10.2021,19:30,19:45,,,,,78.0,-,-,14372.0,146.0,,,,,,,,
1135,11.10.2021,19:45,20:00,,,,,79.0,-,-,97895.0,0.0,,,,,,,,
1136,11.10.2021,20:00,20:15,,,,,80.0,-,-,2000.0,293.0,,,,,,,,
1137,11.10.2021,20:15,20:30,,,,,81.0,-,-,9607.0,158.0,,,,,,,,
1138,11.10.2021,20:30,20:45,,,,,82.0,-,-,1225.0,432.0,,,,,,,,
1139,11.10.2021,20:45,21:00,,,,,83.0,-,-,13950.0,8.0,,,,,,,,
1140,11.10.2021,21:00,21:15,,,,,84.0,-,-,34600.0,3063.0,,,,,,,,
1141,11.10.2021,21:15,21:30,,,,,85.0,-,-,155.0,7611.0,,,,,,,,
1142,11.10.2021,21:30,21:45,,,,,86.0,-,-,1543.0,1837.0,,,,,,,,
1143,11.10.2021,21:45,22:00,,,,,87.0,-,-,21043.0,1280.0,,,,,,,,
1144,11.10.2021,22:00,22:15,,,,,88.0,-,-,11719.0,869.0,,,,,,,,
1145,11.10.2021,22:15,22:30,,,,,89.0,-,-,82.0,9896.0,,,,,,,,
1146,11.10.2021,22:30,22:45,,,,,90.0,-,-,303.0,9437.0,,,,,,,,
1147,11.10.2021,22:45,23:00,,,,,91.0,-,-,898.0,1156.0,,,,,,,,
1148,11.10.2021,23:00,23:15,,,,,92.0,-,-,930.0,1717.0,,,,,,,,
1149,11.10.2021,23:15,23:30,,,,,93.0,-,-,115.0,4727.0,,,,,,,,
1150,11.10.2021,23:30,23:45,,,,,94.0,-,-,458.0,6486.0,,,,,,,,
1151,11.10.2021,23:45,00:00,,,,,95.0,-,-,3200.0,25.0,,,,,,,,
1152,11.10.2021,00:00,00:15,,,,,0.0,,,,,-,,,,,,,
1153,11.10.2021,00:15,00:30,,,,,1.0,,,,,-,,,,,,,
1154,11.10.2021,00:30,00:45,,,,,2.0,,,,,-,,,,,,,
1155,11.10.2021,00:45,01:00,,,,,3.0,,,,,-,,,,,,,
1156,11.10.2021,01:00,01:15,,,,,4.0,,,,,-,,,,,,,
1157,11.10.2021,01:15,01:30,,,,,5.0,,,,,-,,,,,,,
1158,11.10.2021,01:30,01:45,,,,,6.0,,,,,-,,,,,,,
1159,11.10.2021,01:45,02:00,,,,,7.0,,,,,-,,,,,,,
1160,11.10.2021,02:00,02:15,,,,,8.0,,,,,-,,,,,,,
1161,11.10.2021,02:15,02:30,,,,,9.0,,,,,-,,,,,,,
1162,11.10.2021,02:30,02:45,,,,,10.0,,,,,-,,,,,,,
1163,11.10.2021,02:45,03:00,,,,,11.0,,,,,-,,,,,,,
1164,11.10.2021,03:00,03:15,,,,,12.0,,,,,-,,,,,,,
1165,11.10.2021,03:15,03:30,,,,,13.0,,,,,-,,,,,,,
1166,11.10.2021,03:30,03:45,,,,,14.0,,,,,-,,,,,,,
1167,11.10.2021,03:45,04:00,,,,,15.0,,,,,-,,,,,,,
1168,11.10.2021,04:00,04:15,,,,,16.0,,,,,-,,,,,,,
1169,11.10.2021,04:15,04:30,,,,,17.0,,,,,-,,,,,,,
1170,11.10.2021,04:30,04:45,,,,,18.0,,,,,-,,,,,,,
1171,11.10.2021,04:45,05:00,,,,,19.0,,,,,-,,,,,,,
1172,11.10.2021,05:00,05:15,,,,,20.0,,,,,-,,,,,,,
1173,11.10.2021,05:15,05:30,,,,,21.0,,,,,-,,,,,,,
1174,11.10.2021,05:30,05:45,,,,,22.0,,,,,-,,,,,,,
1175,11.10.2021,05:45,06:00,,,,,23.0,,,,,-,,,,,,,
1176,11.10.2021,06:00,06:15,,,,,24.0,,,,,-,,,,,,,
1177,11.10.2021,06:15,06:30,,,,,25.0,,,,,-,,,,,,,
1178,11.10.2021,06:30,06:45,,,,,26.0,,,,,-,,,,,,,
1179,11.10.2021,06:45,07:00,,,,,27.0,,,,,-,,,,,,,
1180,11.10.2021,07:00,07:15,,,,,28.0,,,,,-,,,,,,,
1181,11.10.2021,07:15,07:30,,,,,29.0,,,,,-,,,,,,,
1182,11.10.2021,07:30,07:45,,,,,30.0,,,,,-,,,,,,,
1183,11.10.2021,07:45,08:00,,,,,31.0,,,,,-,,,,,,,
1184,11.10.2021,08:00,08:15,,,,,32.0,,,,,-,,,,,,,
1185,11.10.2021,08:15,08:30,,,,,33.0,,,,,-,,,,,,,
1186,11.10.2021,08:30,08:45,,,,,34.0,,,,,-,,,,,,,
1187,11.10.2021,08:45,09:00,,,,,35.0,,,,,-,,,,,,,
1188,11.10.2021,09:00,09:15,,,,,36.0,,,,,-,,,,,,,
1189,11.10.2021,09:15,09:30,,,,,37.0,,,,,-,,,,,,,
1190,11.10.2021,09:30,09:45,,,,,38.0,,,,,-,,,,,,,
1191,11.10.2021,09:45,10:00,,,,,39.0,,,,,-,,,,,,,
1192,11.10.2021,10:00,10:15,,,,,40.0,,,,,-,,,,,,,
1193,11.10.2021,10:15,10:30,,,,,41.0,,,,,-,,,,,,,
1194,11.10.2021,10:30,10:45,,,,,42.0,,,,,-,,,,,,,
1195,11.10.2021,10:45,11:00,,,,,43.0,,,,,-,,,,,,,
1196,11.10.2021,11:00,11:15,,,,,44.0,,,,,-,,,,,,,
1197,11.10.2021,11:15,11:30,,,,,45.0,,,,,-,,,,,,,
1198,11.10.2021,11:30,11:45,,,,,46.0,,,,,-,,,,,,,
1199,11.10.2021,11:45,12:00,,,,,47.0,,,,,-,,,,,,,
1200,11.10.2021,12:00,12:15,,,,,48.0,,,,,-,,,,,,,
1201,11.10.2021,12:15,12:30,,,,,49.0,,,,,-,,,,,,,
1202,11.10.2021,12:30,12:45,,,,,50.0,,,,,-,,,,,,,
1203,11.10.2021,12:45,13:00,,,,,51.0,,,,,-,,,,,,,
1204,11.10.2021,13:00,13:15,,,,,52.0,,,,,-,,,,,,,
1205,11.10.2021,13:15,13:30,,,,,53.0,,,,,-,,,,,,,
1206,11.10.2021,13:30,13:45,,,,,54.0,,,,,-,,,,,,,
1207,11.10.2021,13:45,14:00,,,,,55.0,,,,,-,,,,,,,
1208,11.10.2021,14:00,14:15,,,,,56.0,,,,,-,,,,,,,
1209,11.10.2021,14:15,14:30,,,,,57.0,,,,,-,,,,,,,
1210,11.10.2021,14:30,14:45,,,,,58.0,,,,,-,,,,,,,
1211,11.10.2021,14:45,15:00,,,,,59.0,,,,,-,,,,,,,
1212,11.10.2021,15:00,15:15,,,,,60.0,,,,,-,,,,,,,
1213,11.10.2021,15:15,15:30,,,,,61.0,,,,,-,,,,,,,
1214,11.10.2021,15:30,15:45,,,,,62.0,,,,,-,,,,,,,
1215,11.10.2021,15:45,16:00,,,,,63.0,,,,,-,,,,,,,
1216,11.10.2021,16:00,16:15,,,,,64.0,,,,,-,,,,,,,
1217,11.10.2021,16:15,16:30,,,,,65.0,,,,,-,,,,,,,
1218,11.10.2021,16:30,16:45,,,,,66.0,,,,,-,,,,,,,
1219,11.10.2021,16:45,17:00,,,,,67.0,,,,,-,,,,,,,
1220,11.10.2021,17:00,17:15,,,,,68.0,,,,,-,,,,,,,
1221,11.10.2021,17:15,17:30,,,,,69.0,,,,,-,,,,,,,
1222,11.10.2021,17:30,17:45,,,,,70.0,,,,,-,,,,,,,
1223,11.10.2021,17:45,18:00,,,,,71.0,,,,,-,,,,,,,
1224,11.10.2021,18:00,18:15,,,,,72.0,,,,,-,,,,,,,
1225,11.10.2021,18:15,18:30,,,,,73.0,,,,,-,,,,,,,
1226,11.10.2021,18:30,18:45,,,,,74.0,,,,,-,,,,,,,
1227,11.10.2021,18:45,19:00,,,,,75.0,,,,,-,,,,,,,
1228,11.10.2021,19:00,19:15,,,,,76.0,,,,,-,,,,,,,
1229,11.10.2021,19:15,19:30,,,,,77.0,,,,,-,,,,,,,
1230,11.10.2021,19:30,19:45,,,,,78.0,,,,,-,,,,,,,
1231,11.10.2021,19:45,20:00,,,,,79.0,,,,,-,,,,,,,
1232,11.10.2021,20:00,20:15,,,,,80.0,,,,,-,,,,,,,
1233,11.10.2021,20:15,20:30,,,,,81.0,,,,,-,,,,,,,
1234,11.10.2021,20:30,20:45,,,,,82.0,,,,,-,,,,,,,
1235,11.10.2021,20:45,21:00,,,,,83.0,,,,,-,,,,,,,
1236,11.10.2021,21:00,21:15,,,,,84.0,,,,,-,,,,,,,
1237,11.10.2021,21:15,21:30,,,,,85.0,,,,,-,,,,,,,
1238,11.10.2021,21:30,21:45,,,,,86.0,,,,,-,,,,,,,
1239,11.10.2021,21:45,22:00,,,,,87.0,,,,,-,,,,,,,
1240,11.10.2021,22:00,22:15,,,,,88.0,,,,,-,,,,,,,
1241,11.10.2021,22:15,22:30,,,,,89.0,,,,,-,,,,,,,
1242,11.10.2021,22:30,22:45,,,,,90.0,,,,,-,,,,,,,
1243,11.10.2021,22:45,23:00,,,,,91.0,,,,,-,,,,,,,
1244,11.10.2021,23:00,23:15,,,,,92.0,,,,,-,,,,,,,
1245,11.10.2021,23:15,23:30,,,,,93.0,,,,,-,,,,,,,
1246,11.10.2021,23:30,23:45,,,,,94.0,,,,,-,,,,,,,
1247,11.10.2021,23:45,00:00,,,,,95.0,,,,,-,,,,,,,
